year,id,wrkstat,occ10,prestg10,marital,educ,age,degree,major1,biokids,sex,race,income16,rincom16,pres16,pres20,happy,health,natspac,natenvir,natheal,natcrime,reg16,yrlvmus,yrartxbt,yrmovie,artsout,yrcreat,yrrdg,yrtour,yrstmus,yrarmus,yrstpo,yrarpo,yrclass,yrpod,cvdlvmus,cvdart,cvdmov,cvdcreat,cvdrdg,cvdtour,cvdstmus,cvdarmus,cvdstpo,cvdarpo,cvdclass,cvdpod
2022,819,1,4610,48,1,12,NA,1,NA,2,2,3,15,5,1,1,2,2,3,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,820,7,NA,NA,5,12,18,1,NA,NA,2,1,26,0,NA,NA,2,2,2,2,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,821,2,3230,59,1,18,54,4,13,NA,2,1,23,20,2,1,1,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,822,1,4700,38,1,12,65,1,NA,NA,1,1,24,22,1,1,2,3,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,823,5,340,42,1,12,66,1,NA,0,2,1,25,0,2,2,2,2,2,3,3,1,9,1,2,2,1,1,1,1,1,1,2,2,1,2,4,4,4,2,2,2,2,2,4,4,2,2
2022,824,7,8640,31,3,16,54,3,53,0,2,1,22,0,NA,NA,3,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,825,1,10,72,1,10,47,1,NA,NA,2,1,22,20,2,2,2,3,1,1,1,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,826,1,4710,48,5,12,40,1,NA,NA,2,3,22,22,NA,NA,1,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,827,2,2920,53,1,16,32,3,67,NA,2,1,22,15,2,2,2,1,NA,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,828,5,4950,21,2,12,67,1,NA,NA,2,2,19,0,4,NA,2,2,3,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,829,1,1550,50,1,12,61,1,NA,NA,1,1,25,24,2,2,2,3,2,2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,830,5,4840,43,2,10,84,1,NA,5,1,1,19,0,2,2,2,3,2,3,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,831,1,3245,62,1,19,39,4,82,NA,2,3,22,20,1,1,1,3,2,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,832,1,220,53,1,11,28,0,NA,3,1,1,NA,NA,NA,NA,2,3,2,1,1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,2
2022,833,1,430,39,1,16,60,3,68,NA,1,1,23,0,2,2,2,2,NA,NA,NA,NA,2,1,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,4,2,2,2,4,4,4,4
2022,834,2,5940,17,3,12,68,1,NA,2,2,1,15,0,NA,2,2,2,3,1,1,1,7,1,1,1,1,2,2,2,2,1,2,2,2,1,1,1,1,4,2,1,2,2,2,2,2,2
2022,835,5,4230,25,1,12,64,1,NA,4,2,1,13,0,4,4,2,3,3,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,836,1,9130,35,3,12,57,1,NA,NA,1,3,20,20,NA,NA,3,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,837,7,9120,35,NA,13,48,1,NA,NA,2,1,NA,0,2,2,2,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,838,1,5700,47,1,12,69,1,NA,NA,2,1,22,19,2,2,1,2,2,3,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,839,8,7340,44,1,13,55,1,NA,NA,1,1,17,0,2,NA,1,4,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,840,1,1360,65,1,16,60,3,18,1,1,1,26,26,NA,NA,2,2,NA,NA,NA,NA,4,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,841,5,1107,48,3,14,79,1,NA,3,1,1,19,9,1,1,2,2,NA,NA,NA,NA,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,4,1,2,2,4,4,1,4,1,2,4
2022,842,1,2630,46,1,20,41,4,27,NA,1,1,24,21,1,1,3,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,843,1,20,50,3,18,61,4,19,1,2,1,19,19,1,1,3,2,2,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,3,2,2,4,4,4,2
2022,844,5,5700,47,3,13,84,1,NA,NA,2,1,19,0,1,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,845,5,4810,47,2,13,NA,1,NA,NA,2,1,14,0,2,2,3,2,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,846,1,7200,45,5,14,28,2,74,0,1,1,26,13,NA,NA,3,3,1,1,1,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,847,1,4465,49,1,14,42,2,51,NA,1,1,21,21,1,1,1,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,848,1,50,53,5,15,36,1,NA,0,1,1,23,23,1,1,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,849,5,2310,61,1,17,62,3,16,1,2,1,26,0,1,1,1,2,1,1,1,1,7,1,1,2,1,2,1,1,1,1,2,2,2,2,3,3,4,4,2,1,1,1,4,4,2,4
2022,850,1,1360,65,1,14,60,2,18,2,1,1,26,24,3,3,2,2,3,3,3,3,5,1,1,1,1,2,1,2,2,2,2,2,2,2,1,1,1,4,2,4,4,4,4,4,4,4
2022,851,1,3255,64,1,19,59,3,36,NA,2,1,23,23,2,2,2,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,852,1,4620,35,5,16,22,3,19,NA,2,1,24,4,NA,1,3,3,2,1,1,3,5,1,2,2,1,1,1,2,2,1,2,2,2,2,1,4,4,1,1,4,4,2,4,4,4,4
2022,853,1,4210,36,1,16,69,3,9,NA,1,1,26,26,1,1,2,2,2,2,2,2,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,854,5,120,53,3,13,72,1,NA,2,1,1,20,0,2,2,3,2,2,1,1,1,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,855,5,300,62,1,12,76,1,NA,NA,1,1,20,0,NA,NA,1,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,856,6,4040,32,5,15,22,2,16,NA,1,1,26,10,NA,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,857,3,2330,61,1,12,54,1,NA,NA,2,1,20,15,2,2,1,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,858,5,5140,40,2,14,NA,1,NA,NA,2,1,NA,0,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,859,2,4760,31,1,14,69,1,NA,NA,1,1,20,0,3,NA,2,1,1,1,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,860,5,5700,47,2,12,85,1,NA,NA,2,1,19,0,2,2,1,1,2,3,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,861,8,4110,31,5,18,NA,3,58,NA,NA,3,NA,0,NA,NA,2,4,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,862,1,4810,47,1,16,58,3,32,NA,1,1,25,25,2,2,2,2,1,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,863,7,410,41,1,17,37,4,9,1,2,1,NA,0,NA,NA,1,2,NA,NA,NA,NA,0,1,1,1,1,1,2,2,2,1,2,1,1,2,1,4,1,3,4,4,4,3,4,3,2,4
2022,864,7,NA,NA,5,14,20,1,NA,NA,1,1,26,0,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,865,1,5700,47,1,16,64,3,63,2,2,1,18,12,1,1,2,2,NA,NA,NA,NA,3,2,1,2,2,2,1,2,2,1,2,2,2,2,4,1,4,4,3,4,4,2,NA,4,4,4
2022,866,7,1650,63,1,16,42,3,8,2,2,3,25,0,NA,NA,3,3,1,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,867,5,430,39,1,16,65,3,18,NA,1,1,24,0,2,2,2,2,NA,NA,NA,NA,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,1,3,4,2,3,3,3,4,4,1,4
2022,868,1,NA,NA,1,18,39,4,9,1,2,1,23,NA,1,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,869,5,4710,48,1,12,54,1,NA,2,2,1,26,23,1,1,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,870,1,4965,31,1,16,NA,3,9,NA,1,1,NA,0,1,1,1,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,871,5,4850,45,1,16,76,3,20,2,1,1,18,0,2,2,2,1,2,3,3,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,4,3,4,4,4,4,4,4,4,4,4
2022,872,5,4700,38,1,14,68,2,14,NA,1,1,24,0,2,2,1,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,873,1,10,72,1,16,58,3,19,NA,2,2,26,23,1,1,2,2,2,1,1,1,2,1,1,1,2,2,1,2,1,1,2,1,2,2,1,1,3,4,2,2,1,2,1,1,4,4
2022,874,5,1010,63,3,16,63,4,18,NA,1,3,16,0,2,2,2,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,875,2,7630,31,5,15,21,1,NA,0,2,1,16,4,NA,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,2,4,2,2,4,4,3,2
2022,876,1,5150,36,1,14,26,1,NA,0,2,3,23,18,NA,NA,1,1,1,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,877,1,1020,60,5,16,34,3,14,0,1,1,24,24,1,1,2,2,1,1,1,2,5,1,1,1,2,1,1,2,NA,NA,2,NA,2,1,1,1,1,2,2,4,3,3,3,2,4,3
2022,878,1,310,39,5,15,34,3,9,NA,1,1,20,20,1,1,2,2,1,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,879,6,NA,NA,5,16,23,3,3,0,2,1,26,0,NA,2,2,2,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,880,1,2630,46,5,16,32,4,62,NA,2,3,25,19,NA,NA,1,2,NA,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,881,6,NA,NA,3,17,26,3,63,0,1,1,9,0,NA,NA,2,2,2,1,1,2,0,1,1,1,2,1,1,1,2,1,2,1,2,1,3,3,3,2,2,1,2,2,2,2,1,1
2022,882,5,2310,61,2,16,76,3,55,NA,2,2,10,0,1,1,1,2,3,2,2,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,883,7,3600,48,5,12,22,0,NA,1,2,2,3,1,NA,1,3,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,884,5,1107,48,5,16,67,3,80,0,1,2,18,0,1,1,2,2,NA,NA,NA,NA,2,1,2,2,2,2,2,2,1,1,2,2,2,2,3,4,4,4,4,4,3,3,4,4,4,4
2022,885,1,430,39,5,16,35,3,9,NA,2,2,21,21,1,1,2,2,3,1,3,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,886,1,5620,25,5,11,40,0,NA,NA,2,2,16,14,NA,1,2,2,3,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,887,1,6330,35,5,16,53,3,42,NA,1,2,15,15,1,1,3,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,888,4,6515,36,5,12,63,1,NA,NA,1,2,17,17,1,1,3,2,2,1,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,889,1,1360,65,1,16,72,3,18,NA,1,3,21,20,1,1,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,890,5,2310,61,2,16,67,4,16,3,2,2,21,21,1,1,2,2,3,1,2,1,2,2,2,2,NA,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2022,891,1,4710,48,1,16,NA,3,9,NA,1,1,22,22,3,1,1,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,892,1,2310,61,1,20,51,4,16,2,2,1,25,20,1,1,1,2,2,2,1,1,2,2,2,1,2,1,1,1,2,2,2,2,1,2,3,4,2,2,2,3,4,4,4,4,2,4
2022,893,1,1360,65,1,12,54,1,NA,NA,1,1,23,23,NA,1,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,894,5,NA,NA,1,17,75,3,42,1,1,1,21,NA,2,2,1,2,2,2,2,2,2,1,2,2,1,2,1,1,1,1,2,2,2,2,2,2,4,4,2,2,2,2,4,4,2,2
2022,895,6,NA,NA,1,18,28,3,42,3,2,3,19,0,1,2,2,3,1,1,1,1,2,2,2,2,NA,2,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4
2022,896,1,3820,58,5,18,NA,4,42,NA,2,1,21,NA,2,2,1,1,2,3,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,897,1,1530,70,5,16,NA,4,33,NA,2,1,NA,NA,1,1,2,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,898,5,2320,64,3,18,75,4,16,6,2,2,16,0,1,1,2,3,2,1,2,1,5,2,2,2,NA,2,1,2,1,1,2,1,2,2,4,4,4,4,1,3,1,1,1,4,4,4
2022,899,7,340,42,3,13,82,1,NA,NA,2,1,15,0,2,1,2,2,2,1,1,1,2,2,2,2,NA,2,1,2,2,2,2,2,2,2,4,4,4,4,2,4,4,4,4,4,4,4
2022,900,4,5700,47,5,14,NA,1,NA,NA,2,1,NA,0,NA,1,2,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,901,7,9140,26,1,17,49,3,9,NA,1,3,18,0,1,1,3,4,2,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,902,1,5240,31,5,NA,27,0,NA,0,1,1,9,9,NA,NA,2,2,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,903,2,2340,38,1,15,57,1,NA,NA,2,1,25,8,2,2,1,2,1,3,3,1,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,904,1,5860,32,5,20,33,3,12,0,1,1,17,17,2,2,3,3,NA,NA,NA,NA,2,1,2,1,1,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4
2022,905,2,3500,69,1,13,59,1,NA,NA,2,1,21,18,2,2,1,2,NA,2,2,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,906,5,7000,43,1,12,68,1,NA,0,1,1,20,0,2,2,3,2,3,1,1,1,2,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,907,1,520,45,1,16,63,3,1,NA,1,1,21,16,NA,1,2,3,2,1,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,908,1,7750,35,1,14,37,2,55,NA,2,NA,20,14,NA,NA,1,2,3,3,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,909,5,4700,38,1,13,76,1,NA,2,1,1,23,0,2,2,3,2,1,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,910,5,3255,64,1,19,70,4,9,NA,2,2,NA,0,NA,NA,NA,3,NA,1,1,3,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,911,5,950,39,1,14,70,1,NA,NA,2,2,22,0,1,1,1,2,1,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,912,1,6730,41,5,14,42,1,NA,5,1,2,20,17,1,1,1,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,913,1,2310,61,5,16,42,3,8,NA,2,2,20,19,1,1,2,2,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,914,5,9130,35,1,12,65,1,NA,3,1,2,21,18,1,1,1,2,NA,NA,NA,NA,9,2,2,2,NA,2,2,2,2,1,2,2,2,2,4,4,3,4,4,4,3,3,4,4,4,4
2022,915,1,4700,38,1,14,45,1,NA,0,2,1,22,20,1,NA,2,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,916,7,9600,35,1,14,49,2,51,3,1,1,16,0,2,2,1,2,2,3,1,1,7,2,2,2,NA,2,2,2,2,2,2,2,2,2,4,4,3,4,4,4,4,4,4,4,4,4
2022,917,5,4700,38,1,12,75,1,NA,2,2,1,18,0,2,2,3,2,NA,NA,NA,NA,7,2,2,1,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
2022,918,1,4720,28,2,11,37,1,NA,NA,2,1,17,9,NA,NA,2,4,NA,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,919,5,6260,28,1,12,68,1,NA,2,1,2,3,0,1,1,1,3,NA,NA,NA,NA,7,2,2,2,NA,2,2,2,1,1,2,2,2,1,4,4,4,4,4,4,1,1,4,4,4,1
2022,920,1,7700,50,1,12,NA,1,NA,NA,1,1,20,20,NA,NA,3,3,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,921,1,4010,38,5,15,21,1,NA,NA,2,1,NA,0,NA,2,1,1,NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,922,1,3255,64,1,16,44,3,36,NA,2,2,24,23,1,1,2,2,2,1,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,923,5,5700,47,4,13,48,1,NA,0,2,2,9,0,NA,NA,3,3,NA,NA,NA,NA,7,2,2,2,NA,2,1,2,1,1,1,1,1,2,2,2,2,4,2,4,2,2,2,2,2,4
2022,924,4,5860,32,1,12,51,1,NA,NA,2,1,23,11,1,1,2,3,3,1,1,2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,925,8,9640,22,4,12,46,1,NA,NA,1,2,NA,0,NA,1,3,2,NA,1,1,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,926,3,2430,55,1,20,38,4,31,NA,2,2,23,20,1,1,2,1,NA,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,927,2,4760,31,3,14,41,1,NA,1,2,2,19,NA,1,1,2,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,928,1,2000,51,1,14,NA,2,70,NA,1,3,20,18,NA,2,2,2,2,2,2,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,929,1,3600,48,2,15,52,1,NA,NA,2,1,14,14,NA,NA,1,4,NA,NA,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,930,2,6420,35,5,10,64,1,NA,NA,1,1,10,10,2,NA,2,2,1,2,2,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022,931,1,1460,70,1,16,32,3,18,1,1,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
